primary_key,sport,level,league,date,day,time,home_team,road_team,location,home_city,home_state
NBA_2023-11-14_NA_Detroit Pistons_Atlanta Hawks,basketball,pro,NBA,2023-11-14,Tuesday,,Detroit Pistons,Atlanta Hawks,Little Caesars Arena,Detroit,MI
NBA_2023-11-14_NA_Philadelphia 76ers_Indiana Pacers,basketball,pro,NBA,2023-11-14,Tuesday,,Philadelphia 76ers,Indiana Pacers,Wells Fargo Center,Philadelphia,PA
NBA_2023-11-14_NA_Brooklyn Nets_Orlando Magic,basketball,pro,NBA,2023-11-14,Tuesday,,Brooklyn Nets,Orlando Magic,Barclays Center,Brooklyn,NY
NBA_2023-11-14_NA_Oklahoma City Thunder_San Antonio Spurs,basketball,pro,NBA,2023-11-14,Tuesday,,Oklahoma City Thunder,San Antonio Spurs,Paycom Center,Oklahoma City,OK
NBA_2023-11-14_NA_New Orleans Pelicans_Dallas Mavericks,basketball,pro,NBA,2023-11-14,Tuesday,,New Orleans Pelicans,Dallas Mavericks,Smoothie King Center,New Orleans,LA
NBA_2023-11-14_NA_Utah Jazz_Portland Trail Blazers,basketball,pro,NBA,2023-11-14,Tuesday,,Utah Jazz,Portland Trail Blazers,Delta Center,Salt Lake City,UT
NBA_2023-11-14_NA_Denver Nuggets_Los Angeles Clippers,basketball,pro,NBA,2023-11-14,Tuesday,,Denver Nuggets,Los Angeles Clippers,Ball Arena,Denver,CO
NBA_2023-11-14_NA_Golden State Warriors_Minnesota Timberwolves,basketball,pro,NBA,2023-11-14,Tuesday,,Golden State Warriors,Minnesota Timberwolves,Chase Center,San Francisco,CA
NBA_2023-11-14_NA_Los Angeles Lakers_Memphis Grizzlies,basketball,pro,NBA,2023-11-14,Tuesday,,Los Angeles Lakers,Memphis Grizzlies,Crypto.com Arena,Los Angeles,CA
NBA_2023-11-15_NA_Washington Wizards_Dallas Mavericks,basketball,pro,NBA,2023-11-15,Wednesday,,Washington Wizards,Dallas Mavericks,Capital One Arena,Washington,DC
NBA_2023-11-15_NA_Atlanta Hawks_New York Knicks,basketball,pro,NBA,2023-11-15,Wednesday,,Atlanta Hawks,New York Knicks,State Farm Arena,Atlanta,GA
NBA_2023-11-15_NA_Philadelphia 76ers_Boston Celtics,basketball,pro,NBA,2023-11-15,Wednesday,,Philadelphia 76ers,Boston Celtics,Wells Fargo Center,Philadelphia,PA
NBA_2023-11-15_NA_Toronto Raptors_Milwaukee Bucks,basketball,pro,NBA,2023-11-15,Wednesday,,Toronto Raptors,Milwaukee Bucks,Scotiabank Arena,Toronto,ON
NBA_2023-11-15_NA_Chicago Bulls_Orlando Magic,basketball,pro,NBA,2023-11-15,Wednesday,,Chicago Bulls,Orlando Magic,United Center,Chicago,IL
NBA_2023-11-15_NA_Phoenix Suns_Minnesota Timberwolves,basketball,pro,NBA,2023-11-15,Wednesday,,Phoenix Suns,Minnesota Timberwolves,Footprint Center,Phoenix,AZ
NBA_2023-11-15_NA_Los Angeles Lakers_Sacramento Kings,basketball,pro,NBA,2023-11-15,Wednesday,,Los Angeles Lakers,Sacramento Kings,Crypto.com Arena,Los Angeles,CA
NBA_2023-11-15_NA_Portland Trail Blazers_Cleveland Cavaliers,basketball,pro,NBA,2023-11-15,Wednesday,,Portland Trail Blazers,Cleveland Cavaliers,Moda Center,Portland,OR
NBA_2023-11-16_NA_Miami Heat_Brooklyn Nets,basketball,pro,NBA,2023-11-16,Thursday,,Miami Heat,Brooklyn Nets,Kaseya Center,Miami,FL
NBA_2023-11-16_NA_Golden State Warriors_Oklahoma City Thunder,basketball,pro,NBA,2023-11-16,Thursday,,Golden State Warriors,Oklahoma City Thunder,Chase Center,San Francisco,CA
NBA_2023-11-17_NA_Charlotte Hornets_Milwaukee Bucks,basketball,pro,NBA,2023-11-17,Friday,,Charlotte Hornets,Milwaukee Bucks,Spectrum Center,Charlotte,NC
NBA_2023-11-17_NA_Washington Wizards_New York Knicks,basketball,pro,NBA,2023-11-17,Friday,,Washington Wizards,New York Knicks,Capital One Arena,Washington,DC
NBA_2023-11-17_NA_Atlanta Hawks_Philadelphia 76ers,basketball,pro,NBA,2023-11-17,Friday,,Atlanta Hawks,Philadelphia 76ers,State Farm Arena,Atlanta,GA
NBA_2023-11-17_NA_Cleveland Cavaliers_Detroit Pistons,basketball,pro,NBA,2023-11-17,Friday,,Cleveland Cavaliers,Detroit Pistons,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2023-11-17_NA_San Antonio Spurs_Sacramento Kings,basketball,pro,NBA,2023-11-17,Friday,,San Antonio Spurs,Sacramento Kings,Frost Bank Center,San Antonio,TX
NBA_2023-11-17_NA_Toronto Raptors_Boston Celtics,basketball,pro,NBA,2023-11-17,Friday,,Toronto Raptors,Boston Celtics,Scotiabank Arena,Toronto,ON
NBA_2023-11-17_NA_Chicago Bulls_Orlando Magic,basketball,pro,NBA,2023-11-17,Friday,,Chicago Bulls,Orlando Magic,United Center,Chicago,IL
NBA_2023-11-17_NA_New Orleans Pelicans_Denver Nuggets,basketball,pro,NBA,2023-11-17,Friday,,New Orleans Pelicans,Denver Nuggets,Smoothie King Center,New Orleans,LA
NBA_2023-11-17_NA_Portland Trail Blazers_Los Angeles Lakers,basketball,pro,NBA,2023-11-17,Friday,,Portland Trail Blazers,Los Angeles Lakers,Moda Center,Portland,OR
NBA_2023-11-17_NA_Utah Jazz_Phoenix Suns,basketball,pro,NBA,2023-11-17,Friday,,Utah Jazz,Phoenix Suns,Delta Center,Salt Lake City,UT
NBA_2023-11-17_NA_Los Angeles Clippers_Houston Rockets,basketball,pro,NBA,2023-11-17,Friday,,Los Angeles Clippers,Houston Rockets,Crypto.com Arena,Los Angeles,CA
NBA_2023-11-18_NA_Charlotte Hornets_New York Knicks,basketball,pro,NBA,2023-11-18,Saturday,,Charlotte Hornets,New York Knicks,Spectrum Center,Charlotte,NC
NBA_2023-11-18_NA_New Orleans Pelicans_Minnesota Timberwolves,basketball,pro,NBA,2023-11-18,Saturday,,New Orleans Pelicans,Minnesota Timberwolves,Smoothie King Center,New Orleans,LA
NBA_2023-11-18_NA_Chicago Bulls_Miami Heat,basketball,pro,NBA,2023-11-18,Saturday,,Chicago Bulls,Miami Heat,United Center,Chicago,IL
NBA_2023-11-18_NA_Milwaukee Bucks_Dallas Mavericks,basketball,pro,NBA,2023-11-18,Saturday,,Milwaukee Bucks,Dallas Mavericks,Fiserv Forum,Milwaukee,WI
NBA_2023-11-18_NA_San Antonio Spurs_Memphis Grizzlies,basketball,pro,NBA,2023-11-18,Saturday,,San Antonio Spurs,Memphis Grizzlies,Frost Bank Center,San Antonio,TX
NBA_2023-11-18_NA_Golden State Warriors_Oklahoma City Thunder,basketball,pro,NBA,2023-11-18,Saturday,,Golden State Warriors,Oklahoma City Thunder,Chase Center,San Francisco,CA
NBA_2023-11-19_NA_Brooklyn Nets_Philadelphia 76ers,basketball,pro,NBA,2023-11-19,Sunday,,Brooklyn Nets,Philadelphia 76ers,Barclays Center,Brooklyn,NY
NBA_2023-11-19_NA_Toronto Raptors_Detroit Pistons,basketball,pro,NBA,2023-11-19,Sunday,,Toronto Raptors,Detroit Pistons,Scotiabank Arena,Toronto,ON
NBA_2023-11-19_NA_Indiana Pacers_Orlando Magic,basketball,pro,NBA,2023-11-19,Sunday,,Indiana Pacers,Orlando Magic,Gainbridge Fieldhouse,Indianapolis,IN
NBA_2023-11-19_NA_Cleveland Cavaliers_Denver Nuggets,basketball,pro,NBA,2023-11-19,Sunday,,Cleveland Cavaliers,Denver Nuggets,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2023-11-19_NA_Dallas Mavericks_Sacramento Kings,basketball,pro,NBA,2023-11-19,Sunday,,Dallas Mavericks,Sacramento Kings,American Airlines Center,Dallas,TX
NBA_2023-11-19_NA_Memphis Grizzlies_Boston Celtics,basketball,pro,NBA,2023-11-19,Sunday,,Memphis Grizzlies,Boston Celtics,FedEx Forum,Memphis,TN
NBA_2023-11-19_NA_Utah Jazz_Phoenix Suns,basketball,pro,NBA,2023-11-19,Sunday,,Utah Jazz,Phoenix Suns,Delta Center,Salt Lake City,UT
NBA_2023-11-19_NA_Portland Trail Blazers_Oklahoma City Thunder,basketball,pro,NBA,2023-11-19,Sunday,,Portland Trail Blazers,Oklahoma City Thunder,Moda Center,Portland,OR
NBA_2023-11-19_NA_Los Angeles Lakers_Houston Rockets,basketball,pro,NBA,2023-11-19,Sunday,,Los Angeles Lakers,Houston Rockets,Crypto.com Arena,Los Angeles,CA
NBA_2023-11-20_NA_Charlotte Hornets_Boston Celtics,basketball,pro,NBA,2023-11-20,Monday,,Charlotte Hornets,Boston Celtics,Spectrum Center,Charlotte,NC
NBA_2023-11-20_NA_Detroit Pistons_Denver Nuggets,basketball,pro,NBA,2023-11-20,Monday,,Detroit Pistons,Denver Nuggets,Little Caesars Arena,Detroit,MI
NBA_2023-11-20_NA_Washington Wizards_Milwaukee Bucks,basketball,pro,NBA,2023-11-20,Monday,,Washington Wizards,Milwaukee Bucks,Capital One Arena,Washington,DC
NBA_2023-11-20_NA_Chicago Bulls_Miami Heat,basketball,pro,NBA,2023-11-20,Monday,,Chicago Bulls,Miami Heat,United Center,Chicago,IL
NBA_2023-11-20_NA_Minnesota Timberwolves_New York Knicks,basketball,pro,NBA,2023-11-20,Monday,,Minnesota Timberwolves,New York Knicks,Target Center,Minneapolis,MN
NBA_2023-11-20_NA_New Orleans Pelicans_Sacramento Kings,basketball,pro,NBA,2023-11-20,Monday,,New Orleans Pelicans,Sacramento Kings,Smoothie King Center,New Orleans,LA
NBA_2023-11-20_NA_San Antonio Spurs_Los Angeles Clippers,basketball,pro,NBA,2023-11-20,Monday,,San Antonio Spurs,Los Angeles Clippers,Frost Bank Center,San Antonio,TX
NBA_2023-11-20_NA_Golden State Warriors_Houston Rockets,basketball,pro,NBA,2023-11-20,Monday,,Golden State Warriors,Houston Rockets,Chase Center,San Francisco,CA
NBA_2023-11-21_NA_Orlando Magic_Toronto Raptors,basketball,pro,NBA,2023-11-21,Tuesday,,Orlando Magic,Toronto Raptors,Amway Center,Orlando,FL
NBA_2023-11-21_NA_Atlanta Hawks_Indiana Pacers,basketball,pro,NBA,2023-11-21,Tuesday,,Atlanta Hawks,Indiana Pacers,State Farm Arena,Atlanta,GA
NBA_2023-11-21_NA_Philadelphia 76ers_Cleveland Cavaliers,basketball,pro,NBA,2023-11-21,Tuesday,,Philadelphia 76ers,Cleveland Cavaliers,Wells Fargo Center,Philadelphia,PA
NBA_2023-11-21_NA_Phoenix Suns_Portland Trail Blazers,basketball,pro,NBA,2023-11-21,Tuesday,,Phoenix Suns,Portland Trail Blazers,Footprint Center,Phoenix,AZ
NBA_2023-11-21_NA_Los Angeles Lakers_Utah Jazz,basketball,pro,NBA,2023-11-21,Tuesday,,Los Angeles Lakers,Utah Jazz,Crypto.com Arena,Los Angeles,CA
NBA_2023-11-22_NA_Charlotte Hornets_Washington Wizards,basketball,pro,NBA,2023-11-22,Wednesday,,Charlotte Hornets,Washington Wizards,Spectrum Center,Charlotte,NC
NBA_2023-11-22_NA_Orlando Magic_Denver Nuggets,basketball,pro,NBA,2023-11-22,Wednesday,,Orlando Magic,Denver Nuggets,Amway Center,Orlando,FL
NBA_2023-11-22_NA_Atlanta Hawks_Brooklyn Nets,basketball,pro,NBA,2023-11-22,Wednesday,,Atlanta Hawks,Brooklyn Nets,State Farm Arena,Atlanta,GA
NBA_2023-11-22_NA_Boston Celtics_Milwaukee Bucks,basketball,pro,NBA,2023-11-22,Wednesday,,Boston Celtics,Milwaukee Bucks,TD Garden,Boston,MA
NBA_2023-11-22_NA_Cleveland Cavaliers_Miami Heat,basketball,pro,NBA,2023-11-22,Wednesday,,Cleveland Cavaliers,Miami Heat,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2023-11-22_NA_Indiana Pacers_Toronto Raptors,basketball,pro,NBA,2023-11-22,Wednesday,,Indiana Pacers,Toronto Raptors,Gainbridge Fieldhouse,Indianapolis,IN
NBA_2023-11-22_NA_Houston Rockets_Memphis Grizzlies,basketball,pro,NBA,2023-11-22,Wednesday,,Houston Rockets,Memphis Grizzlies,Toyota Center,Houston,TX
NBA_2023-11-22_NA_Minnesota Timberwolves_Philadelphia 76ers,basketball,pro,NBA,2023-11-22,Wednesday,,Minnesota Timberwolves,Philadelphia 76ers,Target Center,Minneapolis,MN
NBA_2023-11-22_NA_New Orleans Pelicans_Sacramento Kings,basketball,pro,NBA,2023-11-22,Wednesday,,New Orleans Pelicans,Sacramento Kings,Smoothie King Center,New Orleans,LA
NBA_2023-11-22_NA_Oklahoma City Thunder_Chicago Bulls,basketball,pro,NBA,2023-11-22,Wednesday,,Oklahoma City Thunder,Chicago Bulls,Paycom Center,Oklahoma City,OK
NBA_2023-11-22_NA_San Antonio Spurs_Los Angeles Clippers,basketball,pro,NBA,2023-11-22,Wednesday,,San Antonio Spurs,Los Angeles Clippers,Frost Bank Center,San Antonio,TX
NBA_2023-11-22_NA_Phoenix Suns_Golden State Warriors,basketball,pro,NBA,2023-11-22,Wednesday,,Phoenix Suns,Golden State Warriors,Footprint Center,Phoenix,AZ
NBA_2023-11-22_NA_Portland Trail Blazers_Utah Jazz,basketball,pro,NBA,2023-11-22,Wednesday,,Portland Trail Blazers,Utah Jazz,Moda Center,Portland,OR
NBA_2023-11-22_NA_Los Angeles Lakers_Dallas Mavericks,basketball,pro,NBA,2023-11-22,Wednesday,,Los Angeles Lakers,Dallas Mavericks,Crypto.com Arena,Los Angeles,CA
NBA_2023-11-24_NA_Orlando Magic_Boston Celtics,basketball,pro,NBA,2023-11-24,Friday,,Orlando Magic,Boston Celtics,Amway Center,Orlando,FL
NBA_2023-11-24_NA_Memphis Grizzlies_Phoenix Suns,basketball,pro,NBA,2023-11-24,Friday,,Memphis Grizzlies,Phoenix Suns,FedEx Forum,Memphis,TN
NBA_2023-11-24_NA_New York Knicks_Miami Heat,basketball,pro,NBA,2023-11-24,Friday,,New York Knicks,Miami Heat,Madison Square Garden (IV),New York,NY
NBA_2023-11-24_NA_Toronto Raptors_Chicago Bulls,basketball,pro,NBA,2023-11-24,Friday,,Toronto Raptors,Chicago Bulls,Scotiabank Arena,Toronto,ON
NBA_2023-11-24_NA_Houston Rockets_Denver Nuggets,basketball,pro,NBA,2023-11-24,Friday,,Houston Rockets,Denver Nuggets,Toyota Center,Houston,TX
NBA_2023-11-24_NA_Indiana Pacers_Detroit Pistons,basketball,pro,NBA,2023-11-24,Friday,,Indiana Pacers,Detroit Pistons,Gainbridge Fieldhouse,Indianapolis,IN
NBA_2023-11-24_NA_Milwaukee Bucks_Washington Wizards,basketball,pro,NBA,2023-11-24,Friday,,Milwaukee Bucks,Washington Wizards,Fiserv Forum,Milwaukee,WI
NBA_2023-11-24_NA_Minnesota Timberwolves_Sacramento Kings,basketball,pro,NBA,2023-11-24,Friday,,Minnesota Timberwolves,Sacramento Kings,Target Center,Minneapolis,MN
NBA_2023-11-24_NA_Golden State Warriors_San Antonio Spurs,basketball,pro,NBA,2023-11-24,Friday,,Golden State Warriors,San Antonio Spurs,Chase Center,San Francisco,CA
NBA_2023-11-24_NA_Los Angeles Clippers_New Orleans Pelicans,basketball,pro,NBA,2023-11-24,Friday,,Los Angeles Clippers,New Orleans Pelicans,Crypto.com Arena,Los Angeles,CA
NBA_2023-11-25_NA_Oklahoma City Thunder_Philadelphia 76ers,basketball,pro,NBA,2023-11-25,Saturday,,Oklahoma City Thunder,Philadelphia 76ers,Paycom Center,Oklahoma City,OK
NBA_2023-11-25_NA_Brooklyn Nets_Miami Heat,basketball,pro,NBA,2023-11-25,Saturday,,Brooklyn Nets,Miami Heat,Barclays Center,Brooklyn,NY
NBA_2023-11-25_NA_Washington Wizards_Atlanta Hawks,basketball,pro,NBA,2023-11-25,Saturday,,Washington Wizards,Atlanta Hawks,Capital One Arena,Washington,DC
NBA_2023-11-25_NA_Cleveland Cavaliers_Los Angeles Lakers,basketball,pro,NBA,2023-11-25,Saturday,,Cleveland Cavaliers,Los Angeles Lakers,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2023-11-25_NA_Utah Jazz_New Orleans Pelicans,basketball,pro,NBA,2023-11-25,Saturday,,Utah Jazz,New Orleans Pelicans,Delta Center,Salt Lake City,UT
NBA_2023-11-25_NA_Los Angeles Clippers_Dallas Mavericks,basketball,pro,NBA,2023-11-25,Saturday,,Los Angeles Clippers,Dallas Mavericks,Crypto.com Arena,Los Angeles,CA
NBA_2023-11-26_NA_Milwaukee Bucks_Portland Trail Blazers,basketball,pro,NBA,2023-11-26,Sunday,,Milwaukee Bucks,Portland Trail Blazers,Fiserv Forum,Milwaukee,WI
NBA_2023-11-26_NA_Boston Celtics_Atlanta Hawks,basketball,pro,NBA,2023-11-26,Sunday,,Boston Celtics,Atlanta Hawks,TD Garden,Boston,MA
NBA_2023-11-26_NA_Memphis Grizzlies_Minnesota Timberwolves,basketball,pro,NBA,2023-11-26,Sunday,,Memphis Grizzlies,Minnesota Timberwolves,FedEx Forum,Memphis,TN
NBA_2023-11-26_NA_New York Knicks_Phoenix Suns,basketball,pro,NBA,2023-11-26,Sunday,,New York Knicks,Phoenix Suns,Madison Square Garden (IV),New York,NY
NBA_2023-11-26_NA_Orlando Magic_Charlotte Hornets,basketball,pro,NBA,2023-11-26,Sunday,,Orlando Magic,Charlotte Hornets,Amway Center,Orlando,FL
NBA_2023-11-26_NA_Brooklyn Nets_Chicago Bulls,basketball,pro,NBA,2023-11-26,Sunday,,Brooklyn Nets,Chicago Bulls,Barclays Center,Brooklyn,NY
NBA_2023-11-26_NA_Cleveland Cavaliers_Toronto Raptors,basketball,pro,NBA,2023-11-26,Sunday,,Cleveland Cavaliers,Toronto Raptors,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2023-11-26_NA_Denver Nuggets_San Antonio Spurs,basketball,pro,NBA,2023-11-26,Sunday,,Denver Nuggets,San Antonio Spurs,Ball Arena,Denver,CO
NBA_2023-11-27_NA_Detroit Pistons_Washington Wizards,basketball,pro,NBA,2023-11-27,Monday,,Detroit Pistons,Washington Wizards,Little Caesars Arena,Detroit,MI
NBA_2023-11-27_NA_Indiana Pacers_Portland Trail Blazers,basketball,pro,NBA,2023-11-27,Monday,,Indiana Pacers,Portland Trail Blazers,Gainbridge Fieldhouse,Indianapolis,IN
NBA_2023-11-27_NA_Philadelphia 76ers_Los Angeles Lakers,basketball,pro,NBA,2023-11-27,Monday,,Philadelphia 76ers,Los Angeles Lakers,Wells Fargo Center,Philadelphia,PA
NBA_2023-11-27_NA_Utah Jazz_New Orleans Pelicans,basketball,pro,NBA,2023-11-27,Monday,,Utah Jazz,New Orleans Pelicans,Delta Center,Salt Lake City,UT
NBA_2023-11-27_NA_Los Angeles Clippers_Denver Nuggets,basketball,pro,NBA,2023-11-27,Monday,,Los Angeles Clippers,Denver Nuggets,Crypto.com Arena,Los Angeles,CA
NBA_2023-11-28_NA_Boston Celtics_Chicago Bulls,basketball,pro,NBA,2023-11-28,Tuesday,,Boston Celtics,Chicago Bulls,TD Garden,Boston,MA
NBA_2023-11-28_NA_Brooklyn Nets_Toronto Raptors,basketball,pro,NBA,2023-11-28,Tuesday,,Brooklyn Nets,Toronto Raptors,Barclays Center,Brooklyn,NY
NBA_2023-11-28_NA_Cleveland Cavaliers_Atlanta Hawks,basketball,pro,NBA,2023-11-28,Tuesday,,Cleveland Cavaliers,Atlanta Hawks,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2023-11-28_NA_Miami Heat_Milwaukee Bucks,basketball,pro,NBA,2023-11-28,Tuesday,,Miami Heat,Milwaukee Bucks,Kaseya Center,Miami,FL
NBA_2023-11-28_NA_New York Knicks_Charlotte Hornets,basketball,pro,NBA,2023-11-28,Tuesday,,New York Knicks,Charlotte Hornets,Madison Square Garden (IV),New York,NY
NBA_2023-11-28_NA_Minnesota Timberwolves_Oklahoma City Thunder,basketball,pro,NBA,2023-11-28,Tuesday,,Minnesota Timberwolves,Oklahoma City Thunder,Target Center,Minneapolis,MN
NBA_2023-11-28_NA_Dallas Mavericks_Houston Rockets,basketball,pro,NBA,2023-11-28,Tuesday,,Dallas Mavericks,Houston Rockets,American Airlines Center,Dallas,TX
NBA_2023-11-28_NA_Sacramento Kings_Golden State Warriors,basketball,pro,NBA,2023-11-28,Tuesday,,Sacramento Kings,Golden State Warriors,Golden 1 Center,Sacramento,CA
NBA_2023-11-29_NA_Detroit Pistons_Los Angeles Lakers,basketball,pro,NBA,2023-11-29,Wednesday,,Detroit Pistons,Los Angeles Lakers,Little Caesars Arena,Detroit,MI
NBA_2023-11-29_NA_Orlando Magic_Washington Wizards,basketball,pro,NBA,2023-11-29,Wednesday,,Orlando Magic,Washington Wizards,Amway Center,Orlando,FL
NBA_2023-11-29_NA_Toronto Raptors_Phoenix Suns,basketball,pro,NBA,2023-11-29,Wednesday,,Toronto Raptors,Phoenix Suns,Scotiabank Arena,Toronto,ON
NBA_2023-11-29_NA_Memphis Grizzlies_Utah Jazz,basketball,pro,NBA,2023-11-29,Wednesday,,Memphis Grizzlies,Utah Jazz,FedEx Forum,Memphis,TN
NBA_2023-11-29_NA_New Orleans Pelicans_Philadelphia 76ers,basketball,pro,NBA,2023-11-29,Wednesday,,New Orleans Pelicans,Philadelphia 76ers,Smoothie King Center,New Orleans,LA
NBA_2023-11-29_NA_Denver Nuggets_Houston Rockets,basketball,pro,NBA,2023-11-29,Wednesday,,Denver Nuggets,Houston Rockets,Ball Arena,Denver,CO
NBA_2023-11-29_NA_Sacramento Kings_Los Angeles Clippers,basketball,pro,NBA,2023-11-29,Wednesday,,Sacramento Kings,Los Angeles Clippers,Golden 1 Center,Sacramento,CA
NBA_2023-11-30_NA_Cleveland Cavaliers_Portland Trail Blazers,basketball,pro,NBA,2023-11-30,Thursday,,Cleveland Cavaliers,Portland Trail Blazers,Rocket Mortgage Fieldhouse,Cleveland,OH
NBA_2023-11-30_NA_Brooklyn Nets_Charlotte Hornets,basketball,pro,NBA,2023-11-30,Thursday,,Brooklyn Nets,Charlotte Hornets,Barclays Center,Brooklyn,NY
NBA_2023-11-30_NA_Miami Heat_Indiana Pacers,basketball,pro,NBA,2023-11-30,Thursday,,Miami Heat,Indiana Pacers,Kaseya Center,Miami,FL
NBA_2023-11-30_NA_New York Knicks_Detroit Pistons,basketball,pro,NBA,2023-11-30,Thursday,,New York Knicks,Detroit Pistons,Madison Square Garden (IV),New York,NY
NBA_2023-11-30_NA_Chicago Bulls_Milwaukee Bucks,basketball,pro,NBA,2023-11-30,Thursday,,Chicago Bulls,Milwaukee Bucks,United Center,Chicago,IL
NBA_2023-11-30_NA_Minnesota Timberwolves_Utah Jazz,basketball,pro,NBA,2023-11-30,Thursday,,Minnesota Timberwolves,Utah Jazz,Target Center,Minneapolis,MN
NBA_2023-11-30_NA_Oklahoma City Thunder_Los Angeles Lakers,basketball,pro,NBA,2023-11-30,Thursday,,Oklahoma City Thunder,Los Angeles Lakers,Paycom Center,Oklahoma City,OK
NBA_2023-11-30_NA_San Antonio Spurs_Atlanta Hawks,basketball,pro,NBA,2023-11-30,Thursday,,San Antonio Spurs,Atlanta Hawks,Frost Bank Center,San Antonio,TX
NBA_2023-11-30_NA_Golden State Warriors_Los Angeles Clippers,basketball,pro,NBA,2023-11-30,Thursday,,Golden State Warriors,Los Angeles Clippers,Chase Center,San Francisco,CA
NBA_2023-12-01_NA_Orlando Magic_Washington Wizards,basketball,pro,NBA,2023-12-01,Friday,,Orlando Magic,Washington Wizards,Amway Center,Orlando,FL
NBA_2023-12-01_NA_Boston Celtics_Philadelphia 76ers,basketball,pro,NBA,2023-12-01,Friday,,Boston Celtics,Philadelphia 76ers,TD Garden,Boston,MA
NBA_2023-12-01_NA_Dallas Mavericks_Memphis Grizzlies,basketball,pro,NBA,2023-12-01,Friday,,Dallas Mavericks,Memphis Grizzlies,American Airlines Center,Dallas,TX
NBA_2023-12-01_NA_Toronto Raptors_New York Knicks,basketball,pro,NBA,2023-12-01,Friday,,Toronto Raptors,New York Knicks,Scotiabank Arena,Toronto,ON
NBA_2023-12-01_NA_New Orleans Pelicans_San Antonio Spurs,basketball,pro,NBA,2023-12-01,Friday,,New Orleans Pelicans,San Antonio Spurs,Smoothie King Center,New Orleans,LA
NBA_2023-12-01_NA_Phoenix Suns_Denver Nuggets,basketball,pro,NBA,2023-12-01,Friday,,Phoenix Suns,Denver Nuggets,Footprint Center,Phoenix,AZ
NBA_2023-12-02_NA_Los Angeles Clippers_Golden State Warriors,basketball,pro,NBA,2023-12-02,Saturday,,Los Angeles Clippers,Golden State Warriors,Crypto.com Arena,Los Angeles,CA
NBA_2023-12-02_NA_Charlotte Hornets_Minnesota Timberwolves,basketball,pro,NBA,2023-12-02,Saturday,,Charlotte Hornets,Minnesota Timberwolves,Spectrum Center,Charlotte,NC
NBA_2023-12-02_NA_Brooklyn Nets_Orlando Magic,basketball,pro,NBA,2023-12-02,Saturday,,Brooklyn Nets,Orlando Magic,Barclays Center,Brooklyn,NY
NBA_2023-12-02_NA_Detroit Pistons_Cleveland Cavaliers,basketball,pro,NBA,2023-12-02,Saturday,,Detroit Pistons,Cleveland Cavaliers,Little Caesars Arena,Detroit,MI
NBA_2023-12-02_NA_Chicago Bulls_New Orleans Pelicans,basketball,pro,NBA,2023-12-02,Saturday,,Chicago Bulls,New Orleans Pelicans,United Center,Chicago,IL
NBA_2023-12-02_NA_Miami Heat_Indiana Pacers,basketball,pro,NBA,2023-12-02,Saturday,,Miami Heat,Indiana Pacers,Kaseya Center,Miami,FL
NBA_2023-12-02_NA_Milwaukee Bucks_Atlanta Hawks,basketball,pro,NBA,2023-12-02,Saturday,,Milwaukee Bucks,Atlanta Hawks,Fiserv Forum,Milwaukee,WI
NBA_2023-12-02_NA_Dallas Mavericks_Oklahoma City Thunder,basketball,pro,NBA,2023-12-02,Saturday,,Dallas Mavericks,Oklahoma City Thunder,American Airlines Center,Dallas,TX
NBA_2023-12-02_NA_Phoenix Suns_Memphis Grizzlies,basketball,pro,NBA,2023-12-02,Saturday,,Phoenix Suns,Memphis Grizzlies,Footprint Center,Phoenix,AZ
NBA_2023-12-02_NA_Utah Jazz_Portland Trail Blazers,basketball,pro,NBA,2023-12-02,Saturday,,Utah Jazz,Portland Trail Blazers,Delta Center,Salt Lake City,UT
NBA_2023-12-02_NA_Sacramento Kings_Denver Nuggets,basketball,pro,NBA,2023-12-02,Saturday,,Sacramento Kings,Denver Nuggets,Golden 1 Center,Sacramento,CA
